[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                           
{'loss': 0.0057, 'grad_norm': 0.38850173354148865, 'learning_rate': 0.0, 'num_tokens': 68067.0, 'completions/mean_length': 456.0859375, 'completions/min_length': 100.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.703125, 'completions/mean_terminated_length': 323.65789794921875, 'completions/min_terminated_length': 100.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.19568344950675964, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.0}
{'loss': 0.0056, 'grad_norm': 0.27137696743011475, 'learning_rate': 2.2872686806712037e-06, 'num_tokens': 10209972.0, 'completions/mean_length': 436.9765625, 'completions/min_length': 136.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.28125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6640625, 'completions/mean_terminated_length': 288.6744079589844, 'completions/min_terminated_length': 136.0, 'completions/max_terminated_length': 497.0, 'rewards/compute_reward/mean': 0.59375, 'rewards/compute_reward/std': 0.4930621087551117, 'reward': 0.59375, 'reward_std': 0.20251333713531494, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.72}
{'loss': -0.0201, 'grad_norm': 0.38682639598846436, 'learning_rate': 2.217831322116797e-06, 'num_tokens': 10276855.0, 'completions/mean_length': 444.4609375, 'completions/min_length': 163.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.40625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.640625, 'completions/mean_terminated_length': 324.0652160644531, 'completions/min_terminated_length': 163.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.6875, 'rewards/compute_reward/std': 0.4653336703777313, 'reward': 0.6875, 'reward_std': 0.21542152762413025, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.72}
{'loss': -0.0324, 'grad_norm': 0.7952275276184082, 'learning_rate': 2.1491626506651914e-06, 'num_tokens': 10342973.0, 'completions/mean_length': 433.171875, 'completions/min_length': 104.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.7265625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.6171875, 'completions/mean_terminated_length': 306.0816345214844, 'completions/min_terminated_length': 104.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.53125, 'rewards/compute_reward/std': 0.5009832978248596, 'reward': 0.53125, 'reward_std': 0.18990948796272278, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.73}
{'loss': 0.0165, 'grad_norm': 0.48713377118110657, 'learning_rate': 2.081281638826052e-06, 'num_tokens': 10407860.0, 'completions/mean_length': 424.2421875, 'completions/min_length': 112.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.359375, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5234375, 'completions/mean_terminated_length': 327.8524475097656, 'completions/min_terminated_length': 112.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.578125, 'rewards/compute_reward/std': 0.4957992732524872, 'reward': 0.578125, 'reward_std': 0.22331714630126953, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.73}
{'loss': 0.0152, 'grad_norm': 0.5164109468460083, 'learning_rate': 2.0142070414860704e-06, 'num_tokens': 10475510.0, 'completions/mean_length': 447.015625, 'completions/min_length': 108.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.390625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6640625, 'completions/mean_terminated_length': 318.5581359863281, 'completions/min_terminated_length': 108.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.5234375, 'rewards/compute_reward/std': 0.5014128684997559, 'reward': 0.5234375, 'reward_std': 0.22225633263587952, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.74}
{'loss': -0.02, 'grad_norm': 0.49926912784576416, 'learning_rate': 1.947957390727185e-06, 'num_tokens': 10542649.0, 'completions/mean_length': 443.1484375, 'completions/min_length': 73.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.09375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.703125, 'completions/mean_terminated_length': 280.0789489746094, 'completions/min_terminated_length': 73.0, 'completions/max_terminated_length': 488.0, 'rewards/compute_reward/mean': 0.6953125, 'rewards/compute_reward/std': 0.46208351850509644, 'reward': 0.6953125, 'reward_std': 0.1344047486782074, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.74}
{'loss': -0.0084, 'grad_norm': 0.4756099581718445, 'learning_rate': 1.8825509907063328e-06, 'num_tokens': 10606190.0, 'completions/mean_length': 418.9765625, 'completions/min_length': 91.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.734375, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5546875, 'completions/mean_terminated_length': 303.1052551269531, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.640625, 'rewards/compute_reward/std': 0.481702595949173, 'reward': 0.640625, 'reward_std': 0.20752590894699097, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.75}
{'loss': 0.0057, 'grad_norm': 0.5829212665557861, 'learning_rate': 1.8180059125981826e-06, 'num_tokens': 10675356.0, 'completions/mean_length': 452.046875, 'completions/min_length': 159.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6171875, 'completions/mean_terminated_length': 355.38775634765625, 'completions/min_terminated_length': 159.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.6171875, 'rewards/compute_reward/std': 0.4879830479621887, 'reward': 0.6171875, 'reward_std': 0.1830746978521347, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.75}
{'loss': -0.0496, 'grad_norm': 0.6041099429130554, 'learning_rate': 1.7543399896022406e-06, 'num_tokens': 10739203.0, 'completions/mean_length': 420.5546875, 'completions/min_length': 112.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3828125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6015625, 'completions/mean_terminated_length': 282.4902038574219, 'completions/min_terminated_length': 112.0, 'completions/max_terminated_length': 501.0, 'rewards/compute_reward/mean': 0.515625, 'rewards/compute_reward/std': 0.5017194747924805, 'reward': 0.515625, 'reward_std': 0.2743412256240845, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.76}
{'loss': -0.0106, 'grad_norm': 0.3503916263580322, 'learning_rate': 1.6915708120157042e-06, 'num_tokens': 10804242.0, 'completions/mean_length': 424.3046875, 'completions/min_length': 131.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4296875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 300.2075500488281, 'completions/min_terminated_length': 131.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.703125, 'rewards/compute_reward/std': 0.45867621898651123, 'reward': 0.703125, 'reward_std': 0.1712273508310318, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.76}
{'loss': 0.0087, 'grad_norm': 0.6565749049186707, 'learning_rate': 1.6297157223734228e-06, 'num_tokens': 10870614.0, 'completions/mean_length': 437.28125, 'completions/min_length': 181.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.578125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 331.54718017578125, 'completions/min_terminated_length': 181.0, 'completions/max_terminated_length': 501.0, 'rewards/compute_reward/mean': 0.640625, 'rewards/compute_reward/std': 0.481702595949173, 'reward': 0.640625, 'reward_std': 0.10888781398534775, 'frac_reward_zero_std': 0.75, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.77}
{'loss': 0.0045, 'grad_norm': 0.6305778622627258, 'learning_rate': 1.5687918106563326e-06, 'num_tokens': 10936374.0, 'completions/mean_length': 426.25, 'completions/min_length': 122.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.65625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.53125, 'completions/mean_terminated_length': 329.0666809082031, 'completions/min_terminated_length': 122.0, 'completions/max_terminated_length': 501.0, 'rewards/compute_reward/mean': 0.5859375, 'rewards/compute_reward/std': 0.49449479579925537, 'reward': 0.5859375, 'reward_std': 0.21146979928016663, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.77}
{'loss': -0.0407, 'grad_norm': 0.4944761097431183, 'learning_rate': 1.5088159095696365e-06, 'num_tokens': 10996952.0, 'completions/mean_length': 390.265625, 'completions/min_length': 62.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.484375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5234375, 'completions/mean_terminated_length': 256.557373046875, 'completions/min_terminated_length': 62.0, 'completions/max_terminated_length': 467.0, 'rewards/compute_reward/mean': 0.6484375, 'rewards/compute_reward/std': 0.4793342351913452, 'reward': 0.6484375, 'reward_std': 0.32483339309692383, 'frac_reward_zero_std': 0.3125, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.78}
{'loss': -0.0369, 'grad_norm': 0.3945060074329376, 'learning_rate': 1.4498045898920988e-06, 'num_tokens': 11059900.0, 'completions/mean_length': 401.40625, 'completions/min_length': 82.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.28125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.4765625, 'completions/mean_terminated_length': 300.7164001464844, 'completions/min_terminated_length': 82.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.6328125, 'rewards/compute_reward/std': 0.4839322865009308, 'reward': 0.6328125, 'reward_std': 0.2698703408241272, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.78}
{'loss': -0.0047, 'grad_norm': 0.696130096912384, 'learning_rate': 1.3917741558976894e-06, 'num_tokens': 11126852.0, 'completions/mean_length': 436.3125, 'completions/min_length': 98.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.703125, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 310.16668701171875, 'completions/min_terminated_length': 98.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.7265625, 'rewards/compute_reward/std': 0.447474867105484, 'reward': 0.7265625, 'reward_std': 0.16781240701675415, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.79}
{'loss': 0.0158, 'grad_norm': 0.5414240956306458, 'learning_rate': 1.3347406408508695e-06, 'num_tokens': 11195242.0, 'completions/mean_length': 455.859375, 'completions/min_length': 109.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.640625, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.7109375, 'completions/mean_terminated_length': 317.7837829589844, 'completions/min_terminated_length': 109.0, 'completions/max_terminated_length': 501.0, 'rewards/compute_reward/mean': 0.6328125, 'rewards/compute_reward/std': 0.4839322865009308, 'reward': 0.6328125, 'reward_std': 0.13888053596019745, 'frac_reward_zero_std': 0.6875, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.79}
{'loss': 0.0281, 'grad_norm': 1.3378920555114746, 'learning_rate': 1.2787198025767417e-06, 'num_tokens': 11261838.0, 'completions/mean_length': 437.59375, 'completions/min_length': 71.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.90625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 332.3018798828125, 'completions/min_terminated_length': 71.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.4765625, 'rewards/compute_reward/std': 0.5014128684997559, 'reward': 0.4765625, 'reward_std': 0.1990984082221985, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.8}
{'loss': -0.0343, 'grad_norm': 0.8840076923370361, 'learning_rate': 1.223727119107327e-06, 'num_tokens': 11330659.0, 'completions/mean_length': 453.2265625, 'completions/min_length': 94.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.6796875, 'completions/mean_terminated_length': 328.5121765136719, 'completions/min_terminated_length': 94.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.65625, 'rewards/compute_reward/std': 0.47682511806488037, 'reward': 0.65625, 'reward_std': 0.24831004440784454, 'frac_reward_zero_std': 0.375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.8}
{'loss': -0.0057, 'grad_norm': 0.5852245688438416, 'learning_rate': 1.1697777844051105e-06, 'num_tokens': 11393714.0, 'completions/mean_length': 414.9921875, 'completions/min_length': 49.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.671875, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5390625, 'completions/mean_terminated_length': 301.5423583984375, 'completions/min_terminated_length': 49.0, 'completions/max_terminated_length': 499.0, 'rewards/compute_reward/mean': 0.640625, 'rewards/compute_reward/std': 0.481702595949173, 'reward': 0.640625, 'reward_std': 0.20251333713531494, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.8}
{'loss': -0.0338, 'grad_norm': 0.48197266459465027, 'learning_rate': 1.1168867041651082e-06, 'num_tokens': 11458551.0, 'completions/mean_length': 426.4140625, 'completions/min_length': 102.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4921875, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5546875, 'completions/mean_terminated_length': 319.8070068359375, 'completions/min_terminated_length': 102.0, 'completions/max_terminated_length': 505.0, 'rewards/compute_reward/mean': 0.671875, 'rewards/compute_reward/std': 0.4713755249977112, 'reward': 0.671875, 'reward_std': 0.0936255231499672, 'frac_reward_zero_std': 0.8125, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.81}
{'loss': -0.0116, 'grad_norm': 0.5942800045013428, 'learning_rate': 1.065068491696556e-06, 'num_tokens': 11519544.0, 'completions/mean_length': 392.3203125, 'completions/min_length': 66.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.4140625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.5078125, 'completions/mean_terminated_length': 268.8412780761719, 'completions/min_terminated_length': 66.0, 'completions/max_terminated_length': 505.0, 'rewards/compute_reward/mean': 0.546875, 'rewards/compute_reward/std': 0.4997538626194, 'reward': 0.546875, 'reward_std': 0.304571270942688, 'frac_reward_zero_std': 0.3125, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.81}
{'loss': -0.0397, 'grad_norm': 0.5183162093162537, 'learning_rate': 1.0143374638853892e-06, 'num_tokens': 11584043.0, 'completions/mean_length': 421.2109375, 'completions/min_length': 73.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 2.8671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.625, 'completions/mean_terminated_length': 269.8958435058594, 'completions/min_terminated_length': 73.0, 'completions/max_terminated_length': 498.0, 'rewards/compute_reward/mean': 0.734375, 'rewards/compute_reward/std': 0.44340085983276367, 'reward': 0.734375, 'reward_std': 0.2290911078453064, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.82}
{'loss': 0.014, 'grad_norm': 0.6985993981361389, 'learning_rate': 9.647076372386195e-07, 'num_tokens': 11650655.0, 'completions/mean_length': 441.09375, 'completions/min_length': 153.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6328125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.59375, 'completions/mean_terminated_length': 337.4615478515625, 'completions/min_terminated_length': 153.0, 'completions/max_terminated_length': 495.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.1990984082221985, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.82}
{'loss': -0.0359, 'grad_norm': 0.34951654076576233, 'learning_rate': 9.161927240117174e-07, 'num_tokens': 11717981.0, 'completions/mean_length': 444.046875, 'completions/min_length': 91.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.796875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.59375, 'completions/mean_terminated_length': 344.73077392578125, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 488.0, 'rewards/compute_reward/mean': 0.5703125, 'rewards/compute_reward/std': 0.4969765841960907, 'reward': 0.5703125, 'reward_std': 0.16781240701675415, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.83}
{'loss': -0.0178, 'grad_norm': 0.7057873606681824, 'learning_rate': 8.688061284200266e-07, 'num_tokens': 11781848.0, 'completions/mean_length': 420.7734375, 'completions/min_length': 90.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.5546875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.59375, 'completions/mean_terminated_length': 287.44232177734375, 'completions/min_terminated_length': 90.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.390625, 'rewards/compute_reward/std': 0.4898075461387634, 'reward': 0.390625, 'reward_std': 0.22461533546447754, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.83}
{'loss': 0.0013, 'grad_norm': 0.5451990962028503, 'learning_rate': 8.225609429353187e-07, 'num_tokens': 11847079.0, 'completions/mean_length': 429.8671875, 'completions/min_length': 86.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.6640625, 'augmentations/min_length': 1.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5859375, 'completions/mean_terminated_length': 313.6415100097656, 'completions/min_terminated_length': 86.0, 'completions/max_terminated_length': 505.0, 'rewards/compute_reward/mean': 0.6640625, 'rewards/compute_reward/std': 0.47417303919792175, 'reward': 0.6640625, 'reward_std': 0.15756267309188843, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.84}
{'loss': 0.0012, 'grad_norm': 0.5178982615470886, 'learning_rate': 7.774699446684608e-07, 'num_tokens': 11917151.0, 'completions/mean_length': 466.1875, 'completions/min_length': 149.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.3828125, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.7734375, 'completions/mean_terminated_length': 309.7930908203125, 'completions/min_terminated_length': 149.0, 'completions/max_terminated_length': 500.0, 'rewards/compute_reward/mean': 0.609375, 'rewards/compute_reward/std': 0.4898075461387634, 'reward': 0.609375, 'reward_std': 0.16675157845020294, 'frac_reward_zero_std': 0.625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.84}
{'loss': -0.0252, 'grad_norm': 0.6110048294067383, 'learning_rate': 7.33545591839222e-07, 'num_tokens': 11982360.0, 'completions/mean_length': 432.2578125, 'completions/min_length': 117.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.671875, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.578125, 'completions/mean_terminated_length': 322.9814758300781, 'completions/min_terminated_length': 117.0, 'completions/max_terminated_length': 507.0, 'rewards/compute_reward/mean': 0.703125, 'rewards/compute_reward/std': 0.45867621898651123, 'reward': 0.703125, 'reward_std': 0.22461533546447754, 'frac_reward_zero_std': 0.5, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.85}
{'loss': -0.0305, 'grad_norm': 0.48216545581817627, 'learning_rate': 6.908000203341802e-07, 'num_tokens': 12044672.0, 'completions/mean_length': 408.6875, 'completions/min_length': 51.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.375, 'augmentations/min_length': 0.0, 'augmentations/max_length': 5.0, 'completions/clipped_ratio': 0.5390625, 'completions/mean_terminated_length': 287.8644104003906, 'completions/min_terminated_length': 51.0, 'completions/max_terminated_length': 511.0, 'rewards/compute_reward/mean': 0.4296875, 'rewards/compute_reward/std': 0.4969765841960907, 'reward': 0.4296875, 'reward_std': 0.19544610381126404, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.85}
{'loss': -0.0039, 'grad_norm': 0.5746040344238281, 'learning_rate': 6.492450403536959e-07, 'num_tokens': 12109758.0, 'completions/mean_length': 428.109375, 'completions/min_length': 79.0, 'completions/max_length': 512.0, 'augmentations/mean_length': 3.84375, 'augmentations/min_length': 1.0, 'augmentations/max_length': 6.0, 'completions/clipped_ratio': 0.4765625, 'completions/mean_terminated_length': 351.7313232421875, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 512.0, 'rewards/compute_reward/mean': 0.625, 'rewards/compute_reward/std': 0.4860251843929291, 'reward': 0.625, 'reward_std': 0.2001592218875885, 'frac_reward_zero_std': 0.5625, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'epoch': 0.86}
