[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                           
{'loss': 5.8672, 'grad_norm': 2255.412353515625, 'learning_rate': 0.0, 'num_tokens': 667.0, 'mean_token_accuracy': 0.7657430768013, 'epoch': 0.0}
{'loss': 1.1455, 'grad_norm': 45.361881256103516, 'learning_rate': 9.821820436254878e-06, 'num_tokens': 493990.0, 'mean_token_accuracy': 0.9212453961372375, 'epoch': 0.35}
{'loss': 1.1533, 'grad_norm': 37.82149887084961, 'learning_rate': 9.82044486534658e-06, 'num_tokens': 494778.0, 'mean_token_accuracy': 0.9193899631500244, 'epoch': 0.35}
{'loss': 1.6357, 'grad_norm': 36.42412567138672, 'learning_rate': 9.819064102111892e-06, 'num_tokens': 495687.0, 'mean_token_accuracy': 0.8959435820579529, 'epoch': 0.36}
{'loss': 1.7598, 'grad_norm': 29.305992126464844, 'learning_rate': 9.8176781480381e-06, 'num_tokens': 496365.0, 'mean_token_accuracy': 0.8739495873451233, 'epoch': 0.36}
{'loss': 1.6689, 'grad_norm': 106.14398956298828, 'learning_rate': 9.81628700461808e-06, 'num_tokens': 497109.0, 'mean_token_accuracy': 0.8738532066345215, 'epoch': 0.36}
{'eval_loss': 0.3321875035762787, 'eval_runtime': 4.8784, 'eval_samples_per_second': 10.249, 'eval_steps_per_second': 0.82, 'eval_num_tokens': 497109.0, 'eval_mean_token_accuracy': 0.895518884062767, 'epoch': 0.36}
{'loss': 1.8682, 'grad_norm': 22.89980125427246, 'learning_rate': 9.814890673350296e-06, 'num_tokens': 497909.0, 'mean_token_accuracy': 0.895277202129364, 'epoch': 0.36}
{'loss': 1.4189, 'grad_norm': 56.90701675415039, 'learning_rate': 9.813489155738801e-06, 'num_tokens': 498767.0, 'mean_token_accuracy': 0.8947368264198303, 'epoch': 0.36}
{'loss': 1.4219, 'grad_norm': 143.7405242919922, 'learning_rate': 9.812082453293237e-06, 'num_tokens': 499535.0, 'mean_token_accuracy': 0.8836688995361328, 'epoch': 0.36}
{'loss': 1.6553, 'grad_norm': 146.3939666748047, 'learning_rate': 9.810670567528828e-06, 'num_tokens': 500474.0, 'mean_token_accuracy': 0.8571428656578064, 'epoch': 0.36}
{'loss': 1.9941, 'grad_norm': 113.07288360595703, 'learning_rate': 9.809253499966382e-06, 'num_tokens': 501333.0, 'mean_token_accuracy': 0.8715953230857849, 'epoch': 0.36}
{'loss': 1.7021, 'grad_norm': 58.84606170654297, 'learning_rate': 9.807831252132289e-06, 'num_tokens': 502105.0, 'mean_token_accuracy': 0.8846153616905212, 'epoch': 0.36}
{'loss': 1.416, 'grad_norm': 783.310546875, 'learning_rate': 9.806403825558517e-06, 'num_tokens': 502839.0, 'mean_token_accuracy': 0.9122806787490845, 'epoch': 0.36}
{'loss': 1.3535, 'grad_norm': 405.2034912109375, 'learning_rate': 9.804971221782618e-06, 'num_tokens': 503701.0, 'mean_token_accuracy': 0.8902953863143921, 'epoch': 0.36}
{'loss': 1.8711, 'grad_norm': 34.36824417114258, 'learning_rate': 9.803533442347712e-06, 'num_tokens': 504449.0, 'mean_token_accuracy': 0.868852436542511, 'epoch': 0.36}
{'loss': 2.1055, 'grad_norm': 316.7249755859375, 'learning_rate': 9.8020904888025e-06, 'num_tokens': 505334.0, 'mean_token_accuracy': 0.8415178656578064, 'epoch': 0.36}
{'loss': 1.3652, 'grad_norm': 269.6767883300781, 'learning_rate': 9.800642362701255e-06, 'num_tokens': 506369.0, 'mean_token_accuracy': 0.8986586928367615, 'epoch': 0.36}
{'loss': 1.7129, 'grad_norm': 123.65628814697266, 'learning_rate': 9.799189065603824e-06, 'num_tokens': 507421.0, 'mean_token_accuracy': 0.8697916865348816, 'epoch': 0.36}
{'loss': 1.9746, 'grad_norm': 202.92054748535156, 'learning_rate': 9.797730599075615e-06, 'num_tokens': 508296.0, 'mean_token_accuracy': 0.8523908257484436, 'epoch': 0.36}
{'loss': 0.9131, 'grad_norm': 42.65870666503906, 'learning_rate': 9.796266964687616e-06, 'num_tokens': 509156.0, 'mean_token_accuracy': 0.9335793256759644, 'epoch': 0.37}
{'loss': 1.791, 'grad_norm': 27.645538330078125, 'learning_rate': 9.794798164016373e-06, 'num_tokens': 509997.0, 'mean_token_accuracy': 0.8828633427619934, 'epoch': 0.37}
{'loss': 1.5029, 'grad_norm': 37.828460693359375, 'learning_rate': 9.793324198644e-06, 'num_tokens': 510862.0, 'mean_token_accuracy': 0.9077869057655334, 'epoch': 0.37}
{'loss': 1.2778, 'grad_norm': 141.56068420410156, 'learning_rate': 9.791845070158175e-06, 'num_tokens': 511837.0, 'mean_token_accuracy': 0.916221022605896, 'epoch': 0.37}
{'loss': 1.5068, 'grad_norm': 83.97775268554688, 'learning_rate': 9.790360780152136e-06, 'num_tokens': 512663.0, 'mean_token_accuracy': 0.8838174343109131, 'epoch': 0.37}
{'loss': 1.2695, 'grad_norm': 158.30284118652344, 'learning_rate': 9.788871330224683e-06, 'num_tokens': 513296.0, 'mean_token_accuracy': 0.8962535858154297, 'epoch': 0.37}
{'loss': 1.6396, 'grad_norm': 19.292383193969727, 'learning_rate': 9.787376721980169e-06, 'num_tokens': 514187.0, 'mean_token_accuracy': 0.8663194179534912, 'epoch': 0.37}
{'loss': 1.5605, 'grad_norm': 80.5769271850586, 'learning_rate': 9.785876957028507e-06, 'num_tokens': 514899.0, 'mean_token_accuracy': 0.8540669679641724, 'epoch': 0.37}
{'loss': 1.1367, 'grad_norm': 82.1128158569336, 'learning_rate': 9.784372036985164e-06, 'num_tokens': 515765.0, 'mean_token_accuracy': 0.9101123809814453, 'epoch': 0.37}
{'loss': 1.332, 'grad_norm': 10.607114791870117, 'learning_rate': 9.782861963471162e-06, 'num_tokens': 516543.0, 'mean_token_accuracy': 0.9254658222198486, 'epoch': 0.37}
{'loss': 1.4297, 'grad_norm': 56.5446662902832, 'learning_rate': 9.781346738113069e-06, 'num_tokens': 517330.0, 'mean_token_accuracy': 0.9143468737602234, 'epoch': 0.37}
{'loss': 1.5859, 'grad_norm': 43.961917877197266, 'learning_rate': 9.779826362543005e-06, 'num_tokens': 517973.0, 'mean_token_accuracy': 0.8736559152603149, 'epoch': 0.37}
{'loss': 1.2354, 'grad_norm': 31.508996963500977, 'learning_rate': 9.77830083839864e-06, 'num_tokens': 519050.0, 'mean_token_accuracy': 0.9057437181472778, 'epoch': 0.37}
{'loss': 1.2969, 'grad_norm': 8.610806465148926, 'learning_rate': 9.776770167323185e-06, 'num_tokens': 519639.0, 'mean_token_accuracy': 0.9049080014228821, 'epoch': 0.37}
{'loss': 1.123, 'grad_norm': 15.669081687927246, 'learning_rate': 9.7752343509654e-06, 'num_tokens': 520279.0, 'mean_token_accuracy': 0.9041095972061157, 'epoch': 0.37}
{'loss': 1.5762, 'grad_norm': 52.61587905883789, 'learning_rate': 9.773693390979582e-06, 'num_tokens': 521044.0, 'mean_token_accuracy': 0.888127863407135, 'epoch': 0.37}
{'loss': 2.9082, 'grad_norm': 29.623998641967773, 'learning_rate': 9.772147289025571e-06, 'num_tokens': 521719.0, 'mean_token_accuracy': 0.8291316628456116, 'epoch': 0.37}
{'loss': 1.8594, 'grad_norm': 54.53990936279297, 'learning_rate': 9.770596046768746e-06, 'num_tokens': 522312.0, 'mean_token_accuracy': 0.9025974273681641, 'epoch': 0.38}
{'loss': 1.3423, 'grad_norm': 88.68248748779297, 'learning_rate': 9.769039665880024e-06, 'num_tokens': 523009.0, 'mean_token_accuracy': 0.905370831489563, 'epoch': 0.38}
{'loss': 1.5508, 'grad_norm': 15.285810470581055, 'learning_rate': 9.767478148035854e-06, 'num_tokens': 523929.0, 'mean_token_accuracy': 0.8772563338279724, 'epoch': 0.38}
{'loss': 1.0732, 'grad_norm': 110.36109924316406, 'learning_rate': 9.765911494918221e-06, 'num_tokens': 524864.0, 'mean_token_accuracy': 0.9131205677986145, 'epoch': 0.38}
{'loss': 1.2979, 'grad_norm': 19.444229125976562, 'learning_rate': 9.76433970821464e-06, 'num_tokens': 525620.0, 'mean_token_accuracy': 0.9056603908538818, 'epoch': 0.38}
{'loss': 1.2744, 'grad_norm': 13.424349784851074, 'learning_rate': 9.762762789618154e-06, 'num_tokens': 526520.0, 'mean_token_accuracy': 0.9054545164108276, 'epoch': 0.38}
{'loss': 2.6074, 'grad_norm': 30.651491165161133, 'learning_rate': 9.76118074082734e-06, 'num_tokens': 527169.0, 'mean_token_accuracy': 0.8500000238418579, 'epoch': 0.38}
{'loss': 0.9287, 'grad_norm': 85.79322814941406, 'learning_rate': 9.75959356354629e-06, 'num_tokens': 527803.0, 'mean_token_accuracy': 0.9148351550102234, 'epoch': 0.38}
{'loss': 2.1777, 'grad_norm': 65.20980072021484, 'learning_rate': 9.758001259484632e-06, 'num_tokens': 528823.0, 'mean_token_accuracy': 0.8519083857536316, 'epoch': 0.38}
{'loss': 2.3613, 'grad_norm': 42.24150085449219, 'learning_rate': 9.75640383035751e-06, 'num_tokens': 529601.0, 'mean_token_accuracy': 0.8446808457374573, 'epoch': 0.38}
{'loss': 0.9253, 'grad_norm': 13.08365535736084, 'learning_rate': 9.75480127788559e-06, 'num_tokens': 530467.0, 'mean_token_accuracy': 0.9230769276618958, 'epoch': 0.38}
{'loss': 1.8174, 'grad_norm': 10.118475914001465, 'learning_rate': 9.753193603795055e-06, 'num_tokens': 531278.0, 'mean_token_accuracy': 0.8882235288619995, 'epoch': 0.38}
{'loss': 1.4375, 'grad_norm': 10.068384170532227, 'learning_rate': 9.751580809817606e-06, 'num_tokens': 532099.0, 'mean_token_accuracy': 0.915463924407959, 'epoch': 0.38}
{'loss': 1.8604, 'grad_norm': 11.451238632202148, 'learning_rate': 9.74996289769046e-06, 'num_tokens': 532923.0, 'mean_token_accuracy': 0.84555983543396, 'epoch': 0.38}
{'loss': 2.1367, 'grad_norm': 12.514920234680176, 'learning_rate': 9.748339869156345e-06, 'num_tokens': 533926.0, 'mean_token_accuracy': 0.8737373948097229, 'epoch': 0.38}
{'loss': 1.5029, 'grad_norm': 13.746289253234863, 'learning_rate': 9.7467117259635e-06, 'num_tokens': 534502.0, 'mean_token_accuracy': 0.8918918967247009, 'epoch': 0.38}
{'loss': 1.4561, 'grad_norm': 12.93674087524414, 'learning_rate': 9.745078469865673e-06, 'num_tokens': 535463.0, 'mean_token_accuracy': 0.8944636583328247, 'epoch': 0.38}
{'loss': 0.9541, 'grad_norm': 7.508323669433594, 'learning_rate': 9.743440102622126e-06, 'num_tokens': 536200.0, 'mean_token_accuracy': 0.9136363863945007, 'epoch': 0.39}
{'loss': 1.5332, 'grad_norm': 13.34223461151123, 'learning_rate': 9.741796625997615e-06, 'num_tokens': 537019.0, 'mean_token_accuracy': 0.9003984332084656, 'epoch': 0.39}
{'loss': 1.3438, 'grad_norm': 7.564503192901611, 'learning_rate': 9.740148041762409e-06, 'num_tokens': 538150.0, 'mean_token_accuracy': 0.9002659320831299, 'epoch': 0.39}
{'loss': 2.1367, 'grad_norm': 19.651111602783203, 'learning_rate': 9.738494351692271e-06, 'num_tokens': 538841.0, 'mean_token_accuracy': 0.8457583785057068, 'epoch': 0.39}
{'loss': 1.1133, 'grad_norm': 13.325396537780762, 'learning_rate': 9.736835557568474e-06, 'num_tokens': 539398.0, 'mean_token_accuracy': 0.935153603553772, 'epoch': 0.39}
{'loss': 1.0117, 'grad_norm': 5.651451587677002, 'learning_rate': 9.735171661177776e-06, 'num_tokens': 540242.0, 'mean_token_accuracy': 0.9147608876228333, 'epoch': 0.39}
{'loss': 1.3467, 'grad_norm': 11.07568359375, 'learning_rate': 9.733502664312445e-06, 'num_tokens': 541208.0, 'mean_token_accuracy': 0.9190082550048828, 'epoch': 0.39}
{'loss': 1.8232, 'grad_norm': 35.51683044433594, 'learning_rate': 9.731828568770227e-06, 'num_tokens': 542102.0, 'mean_token_accuracy': 0.9032846689224243, 'epoch': 0.39}
{'loss': 1.7842, 'grad_norm': 8.247204780578613, 'learning_rate': 9.730149376354375e-06, 'num_tokens': 542788.0, 'mean_token_accuracy': 0.8671875, 'epoch': 0.39}
{'loss': 1.252, 'grad_norm': 9.050331115722656, 'learning_rate': 9.728465088873624e-06, 'num_tokens': 543459.0, 'mean_token_accuracy': 0.9108108282089233, 'epoch': 0.39}
{'loss': 1.6748, 'grad_norm': 11.023107528686523, 'learning_rate': 9.726775708142197e-06, 'num_tokens': 544343.0, 'mean_token_accuracy': 0.8768898248672485, 'epoch': 0.39}
{'loss': 1.2041, 'grad_norm': 14.640193939208984, 'learning_rate': 9.725081235979805e-06, 'num_tokens': 545271.0, 'mean_token_accuracy': 0.9211469292640686, 'epoch': 0.39}
{'loss': 1.5615, 'grad_norm': 25.216882705688477, 'learning_rate': 9.723381674211647e-06, 'num_tokens': 546266.0, 'mean_token_accuracy': 0.9005848169326782, 'epoch': 0.39}
{'loss': 1.1201, 'grad_norm': 16.204992294311523, 'learning_rate': 9.721677024668394e-06, 'num_tokens': 546970.0, 'mean_token_accuracy': 0.9238329529762268, 'epoch': 0.39}
{'loss': 1.8203, 'grad_norm': 8.043390274047852, 'learning_rate': 9.719967289186211e-06, 'num_tokens': 548030.0, 'mean_token_accuracy': 0.8622100949287415, 'epoch': 0.39}
{'loss': 1.377, 'grad_norm': 10.57741641998291, 'learning_rate': 9.718252469606728e-06, 'num_tokens': 548821.0, 'mean_token_accuracy': 0.8802816867828369, 'epoch': 0.39}
{'loss': 1.2344, 'grad_norm': 6.345236778259277, 'learning_rate': 9.71653256777706e-06, 'num_tokens': 549682.0, 'mean_token_accuracy': 0.9177330732345581, 'epoch': 0.39}
{'loss': 1.7012, 'grad_norm': 8.843926429748535, 'learning_rate': 9.714807585549793e-06, 'num_tokens': 550515.0, 'mean_token_accuracy': 0.8784530162811279, 'epoch': 0.4}
{'loss': 1.5684, 'grad_norm': 8.97989273071289, 'learning_rate': 9.713077524782988e-06, 'num_tokens': 551045.0, 'mean_token_accuracy': 0.8967971801757812, 'epoch': 0.4}
{'loss': 1.2373, 'grad_norm': 5.266326427459717, 'learning_rate': 9.71134238734017e-06, 'num_tokens': 551837.0, 'mean_token_accuracy': 0.9117646813392639, 'epoch': 0.4}
{'loss': 1.7383, 'grad_norm': 6.066960334777832, 'learning_rate': 9.70960217509034e-06, 'num_tokens': 552793.0, 'mean_token_accuracy': 0.8536977767944336, 'epoch': 0.4}
{'loss': 1.3955, 'grad_norm': 8.554426193237305, 'learning_rate': 9.707856889907961e-06, 'num_tokens': 553891.0, 'mean_token_accuracy': 0.900719404220581, 'epoch': 0.4}
{'loss': 1.8701, 'grad_norm': 6.977400779724121, 'learning_rate': 9.706106533672961e-06, 'num_tokens': 554603.0, 'mean_token_accuracy': 0.8581907153129578, 'epoch': 0.4}
{'loss': 1.7578, 'grad_norm': 6.036803722381592, 'learning_rate': 9.70435110827073e-06, 'num_tokens': 555609.0, 'mean_token_accuracy': 0.8755690455436707, 'epoch': 0.4}
{'loss': 2.1992, 'grad_norm': 21.878217697143555, 'learning_rate': 9.70259061559212e-06, 'num_tokens': 556214.0, 'mean_token_accuracy': 0.8528428077697754, 'epoch': 0.4}
{'loss': 1.9414, 'grad_norm': 14.946022987365723, 'learning_rate': 9.700825057533441e-06, 'num_tokens': 556936.0, 'mean_token_accuracy': 0.8630806803703308, 'epoch': 0.4}
{'loss': 1.6562, 'grad_norm': 8.039504051208496, 'learning_rate': 9.699054435996453e-06, 'num_tokens': 557648.0, 'mean_token_accuracy': 0.8854415416717529, 'epoch': 0.4}
{'loss': 1.1797, 'grad_norm': 8.27090072631836, 'learning_rate': 9.697278752888382e-06, 'num_tokens': 558370.0, 'mean_token_accuracy': 0.8977272510528564, 'epoch': 0.4}
{'loss': 1.8047, 'grad_norm': 10.137199401855469, 'learning_rate': 9.695498010121893e-06, 'num_tokens': 559699.0, 'mean_token_accuracy': 0.8670102953910828, 'epoch': 0.4}
{'loss': 1.4062, 'grad_norm': 9.77328109741211, 'learning_rate': 9.69371220961511e-06, 'num_tokens': 560495.0, 'mean_token_accuracy': 0.8993435502052307, 'epoch': 0.4}
{'loss': 0.9141, 'grad_norm': 7.588149547576904, 'learning_rate': 9.691921353291605e-06, 'num_tokens': 561284.0, 'mean_token_accuracy': 0.9244444370269775, 'epoch': 0.4}
{'loss': 1.5547, 'grad_norm': 18.9094181060791, 'learning_rate': 9.690125443080388e-06, 'num_tokens': 562211.0, 'mean_token_accuracy': 0.8881469368934631, 'epoch': 0.4}
{'loss': 1.1123, 'grad_norm': 5.494688987731934, 'learning_rate': 9.688324480915921e-06, 'num_tokens': 563144.0, 'mean_token_accuracy': 0.9022687673568726, 'epoch': 0.4}
{'loss': 1.3242, 'grad_norm': 15.72661018371582, 'learning_rate': 9.686518468738103e-06, 'num_tokens': 563819.0, 'mean_token_accuracy': 0.8982188105583191, 'epoch': 0.4}
{'loss': 0.998, 'grad_norm': 6.548987865447998, 'learning_rate': 9.684707408492274e-06, 'num_tokens': 564606.0, 'mean_token_accuracy': 0.9266247153282166, 'epoch': 0.41}
{'loss': 2.3262, 'grad_norm': 30.957290649414062, 'learning_rate': 9.68289130212921e-06, 'num_tokens': 565252.0, 'mean_token_accuracy': 0.8280423283576965, 'epoch': 0.41}
{'loss': 1.4648, 'grad_norm': 15.997917175292969, 'learning_rate': 9.681070151605129e-06, 'num_tokens': 566068.0, 'mean_token_accuracy': 0.8993576169013977, 'epoch': 0.41}
{'loss': 1.0391, 'grad_norm': 6.84371280670166, 'learning_rate': 9.679243958881676e-06, 'num_tokens': 567124.0, 'mean_token_accuracy': 0.9237805008888245, 'epoch': 0.41}
{'loss': 2.7603, 'grad_norm': 12.210856437683105, 'learning_rate': 9.677412725925926e-06, 'num_tokens': 568190.0, 'mean_token_accuracy': 0.7733119130134583, 'epoch': 0.41}
{'loss': 1.7988, 'grad_norm': 13.286526679992676, 'learning_rate': 9.675576454710385e-06, 'num_tokens': 569044.0, 'mean_token_accuracy': 0.8677042722702026, 'epoch': 0.41}
{'loss': 1.1611, 'grad_norm': 12.163849830627441, 'learning_rate': 9.673735147212989e-06, 'num_tokens': 569740.0, 'mean_token_accuracy': 0.8982188105583191, 'epoch': 0.41}
{'loss': 1.5566, 'grad_norm': 9.91202163696289, 'learning_rate': 9.671888805417096e-06, 'num_tokens': 570742.0, 'mean_token_accuracy': 0.8817734122276306, 'epoch': 0.41}
{'loss': 1.1851, 'grad_norm': 6.903443813323975, 'learning_rate': 9.670037431311486e-06, 'num_tokens': 571441.0, 'mean_token_accuracy': 0.9130434989929199, 'epoch': 0.41}
{'loss': 1.209, 'grad_norm': 12.37786865234375, 'learning_rate': 9.668181026890362e-06, 'num_tokens': 572190.0, 'mean_token_accuracy': 0.8909090757369995, 'epoch': 0.41}
{'loss': 1.5166, 'grad_norm': 8.269246101379395, 'learning_rate': 9.666319594153342e-06, 'num_tokens': 572969.0, 'mean_token_accuracy': 0.8729411959648132, 'epoch': 0.41}
{'loss': 1.4678, 'grad_norm': 12.698418617248535, 'learning_rate': 9.664453135105462e-06, 'num_tokens': 573839.0, 'mean_token_accuracy': 0.8857715725898743, 'epoch': 0.41}
{'loss': 1.2588, 'grad_norm': 9.482516288757324, 'learning_rate': 9.662581651757175e-06, 'num_tokens': 575006.0, 'mean_token_accuracy': 0.9082687497138977, 'epoch': 0.41}
{'loss': 1.4707, 'grad_norm': 13.73877239227295, 'learning_rate': 9.660705146124341e-06, 'num_tokens': 575860.0, 'mean_token_accuracy': 0.8915187120437622, 'epoch': 0.41}
{'loss': 1.7236, 'grad_norm': 7.0010480880737305, 'learning_rate': 9.658823620228233e-06, 'num_tokens': 576671.0, 'mean_token_accuracy': 0.8823529481887817, 'epoch': 0.41}
{'loss': 1.6826, 'grad_norm': 10.105484962463379, 'learning_rate': 9.65693707609553e-06, 'num_tokens': 577573.0, 'mean_token_accuracy': 0.8833922147750854, 'epoch': 0.41}
{'loss': 1.6689, 'grad_norm': 10.017868995666504, 'learning_rate': 9.655045515758317e-06, 'num_tokens': 578319.0, 'mean_token_accuracy': 0.8668122291564941, 'epoch': 0.41}
{'loss': 1.4385, 'grad_norm': 6.5340962409973145, 'learning_rate': 9.65314894125408e-06, 'num_tokens': 579142.0, 'mean_token_accuracy': 0.8957446813583374, 'epoch': 0.42}
{'loss': 1.4883, 'grad_norm': 7.300126552581787, 'learning_rate': 9.65124735462571e-06, 'num_tokens': 580003.0, 'mean_token_accuracy': 0.9190207123756409, 'epoch': 0.42}
{'loss': 1.7461, 'grad_norm': 11.542078971862793, 'learning_rate': 9.649340757921497e-06, 'num_tokens': 580676.0, 'mean_token_accuracy': 0.8666666746139526, 'epoch': 0.42}
{'loss': 1.084, 'grad_norm': 10.794454574584961, 'learning_rate': 9.64742915319512e-06, 'num_tokens': 581604.0, 'mean_token_accuracy': 0.8938906788825989, 'epoch': 0.42}
{'loss': 1.6543, 'grad_norm': 23.972164154052734, 'learning_rate': 9.645512542505664e-06, 'num_tokens': 582489.0, 'mean_token_accuracy': 0.861940324306488, 'epoch': 0.42}
{'loss': 2.1836, 'grad_norm': 9.553287506103516, 'learning_rate': 9.643590927917595e-06, 'num_tokens': 583434.0, 'mean_token_accuracy': 0.8489208817481995, 'epoch': 0.42}
{'loss': 0.6865, 'grad_norm': 3.675339460372925, 'learning_rate': 9.641664311500774e-06, 'num_tokens': 584346.0, 'mean_token_accuracy': 0.9536541700363159, 'epoch': 0.42}
{'loss': 1.6973, 'grad_norm': 10.276162147521973, 'learning_rate': 9.639732695330452e-06, 'num_tokens': 585278.0, 'mean_token_accuracy': 0.899653971195221, 'epoch': 0.42}
{'loss': 1.6143, 'grad_norm': 17.813262939453125, 'learning_rate': 9.637796081487263e-06, 'num_tokens': 586215.0, 'mean_token_accuracy': 0.8867595791816711, 'epoch': 0.42}
{'loss': 1.8789, 'grad_norm': 6.3174052238464355, 'learning_rate': 9.635854472057223e-06, 'num_tokens': 587045.0, 'mean_token_accuracy': 0.876447856426239, 'epoch': 0.42}
{'loss': 1.5273, 'grad_norm': 8.304909706115723, 'learning_rate': 9.63390786913173e-06, 'num_tokens': 587802.0, 'mean_token_accuracy': 0.892307698726654, 'epoch': 0.42}
{'loss': 1.9902, 'grad_norm': 7.35605001449585, 'learning_rate': 9.631956274807561e-06, 'num_tokens': 588709.0, 'mean_token_accuracy': 0.8274428248405457, 'epoch': 0.42}
{'loss': 2.4062, 'grad_norm': 8.411274909973145, 'learning_rate': 9.62999969118687e-06, 'num_tokens': 589677.0, 'mean_token_accuracy': 0.8466557860374451, 'epoch': 0.42}
{'loss': 1.7637, 'grad_norm': 5.182467937469482, 'learning_rate': 9.628038120377187e-06, 'num_tokens': 590619.0, 'mean_token_accuracy': 0.8534482717514038, 'epoch': 0.42}
{'loss': 1.3135, 'grad_norm': 7.691599369049072, 'learning_rate': 9.626071564491408e-06, 'num_tokens': 591388.0, 'mean_token_accuracy': 0.8954248428344727, 'epoch': 0.42}
{'loss': 1.1641, 'grad_norm': 14.739469528198242, 'learning_rate': 9.624100025647802e-06, 'num_tokens': 592145.0, 'mean_token_accuracy': 0.9153674840927124, 'epoch': 0.42}
{'loss': 0.9551, 'grad_norm': 24.56680679321289, 'learning_rate': 9.622123505970008e-06, 'num_tokens': 593176.0, 'mean_token_accuracy': 0.9430199265480042, 'epoch': 0.43}
